date,close
2018-06-22,50.02
2018-06-25,51.95
2018-06-26,51.32
2018-06-27,46.39
2018-06-28,43.49
2018-06-29,45.84
2018-07-02,44.12
2018-07-03,42.22
2018-07-04,40.54
2018-07-05,40.66
2018-07-06,41.76
2018-07-09,44.68
2018-07-10,44.51
2018-07-11,43.22
2018-07-12,45.04
2018-07-13,46.89
2018-07-16,46.56
2018-07-17,45.18
2018-07-18,44.45
2018-07-19,44.52
2018-07-20,44.57
2018-07-23,43.26
2018-07-24,46.17
2018-07-25,46.14
2018-07-26,45.33
2018-07-27,45.33
2018-07-30,43.74
2018-07-31,43.29
2018-08-01,41.16
2018-08-02,39.06
2018-08-03,36.81
2018-08-06,35.48
2018-08-07,37.62
2018-08-08,35.58
2018-08-09,37.5
2018-08-10,37.19
2018-08-13,35.55
2018-08-14,36.24
2018-08-15,34.47
2018-08-16,32.29
2018-08-17,31.75
2018-08-20,33.17
2018-08-21,35.47
2018-08-22,34.83
2018-08-23,35.29
2018-08-24,34.1
2018-08-27,36.45
2018-08-28,35.44
2018-08-29,34.82
2018-08-30,34.54
2018-08-31,33.04
2018-09-03,33.11
2018-09-04,33.91
2018-09-05,32.04
2018-09-06,30.85
2018-09-07,31.91
2018-09-10,31.52
2018-09-11,32.14
2018-09-12,30.79
2018-09-13,31.12
2018-09-14,32.67
2018-09-17,33.0
2018-09-18,34.35
2018-09-19,35.58
2018-09-20,35.53
2018-09-21,37.56
2018-09-25,36.44
2018-09-26,38.34
2018-09-27,38.51
2018-09-28,39.09
2018-10-08,34.62
2018-10-09,34.5
2018-10-10,31.95
2018-10-11,29.86
2018-10-12,31.35
2018-10-15,29.9
2018-10-16,30.11
2018-10-17,30.54
2018-10-18,29.14
2018-10-19,30.63
2018-10-22,33.62
2018-10-23,29.14
2018-10-24,27.43
2018-10-25,25.94
2018-10-26,25.44
2018-10-29,20.01
2018-10-30,18.63
2018-10-31,19.29
2018-11-01,20.79
2018-11-02,24.83
2018-11-05,22.89
2018-11-06,21.94
2018-11-07,21.64
2018-11-08,21.83
2018-11-09,21.15
2018-11-12,21.19
2018-11-13,22.39
2018-11-14,21.31
2018-11-15,21.73
2018-11-16,21.83
2018-11-19,22.83
2018-11-20,21.75
2018-11-21,22.27
2018-11-22,22.13
2018-11-23,21.16
2018-11-26,21.23
2018-11-27,20.92
2018-11-28,21.38
2018-11-29,21.57
2018-11-30,23.53
2018-12-03,26.23
2018-12-04,26.09
2018-12-05,26.05
2018-12-06,24.14
2018-12-07,24.34
2018-12-10,23.47
2018-12-11,23.96
2018-12-12,24.31
2018-12-13,25.15
2018-12-14,24.13
2018-12-17,23.96
2018-12-18,24.08
2018-12-19,23.7
2018-12-20,23.0
2018-12-21,21.74
2018-12-24,22.1
2018-12-25,22.0
2018-12-26,21.55
2018-12-27,21.29
2018-12-28,22.02
2019-01-02,21.08
2019-01-03,20.1
2019-01-04,20.68
2019-01-07,20.45
2019-01-08,20.16
2019-01-09,21.17
2019-01-10,21.0
2019-01-11,21.83
2019-01-14,20.73
2019-01-15,24.11
2019-01-16,23.34
2019-01-17,23.06
2019-01-18,25.02
2019-01-21,27.14
2019-01-22,26.35
2019-01-23,26.21
2019-01-24,26.34
2019-01-25,26.39
2019-01-28,28.61
2019-01-29,29.72
2019-01-30,28.42
2019-01-31,31.44
2019-02-01,32.32
2019-02-11,35.84
2019-02-12,35.89
2019-02-13,37.21
2019-02-14,39.1
2019-02-15,37.54
2019-02-18,41.01
2019-02-19,40.81
2019-02-20,40.15
2019-02-21,39.19
2019-02-22,39.64
2019-02-25,42.4
2019-02-26,40.06
2019-02-27,41.2
2019-02-28,42.64
2019-03-01,47.04
2019-03-04,48.39
2019-03-05,48.91
2019-03-06,48.13
2019-03-07,45.11
2019-03-08,42.58
2019-03-11,47.14
2019-03-12,46.44
2019-03-13,47.64
2019-03-14,48.29
2019-03-15,49.92
2019-03-18,57.8
2019-03-19,57.14
2019-03-20,56.84
2019-03-21,56.04
2019-03-22,57.19
2019-03-25,53.95
2019-03-26,55.61
2019-03-27,59.12
2019-03-28,61.44
2019-03-29,66.14
2019-04-01,67.71
2019-04-02,67.2
2019-04-03,66.54
2019-04-04,71.37
2019-04-08,73.14
2019-04-09,81.16
2019-04-10,78.14
2019-04-11,70.94
2019-04-12,70.76
2019-04-15,71.74
2019-04-16,73.35
2019-04-17,74.76
2019-04-18,73.48
2019-04-19,72.8
2019-04-22,72.27
2019-04-23,75.45
2019-04-24,74.64
2019-04-25,71.74
2019-04-26,73.41
2019-04-29,73.43
2019-04-30,73.5
2019-05-06,63.26
2019-05-07,67.1
2019-05-08,67.02
2019-05-09,62.95
2019-05-10,70.34
2019-05-13,74.74
2019-05-14,73.62
2019-05-15,81.04
2019-05-16,81.12
2019-05-17,77.6
2019-05-20,75.14
2019-05-21,75.34
2019-05-22,74.45
2019-05-23,70.97
2019-05-24,72.16
2019-05-27,73.14
2019-05-28,74.24
2019-05-29,75.69
2019-05-30,74.27
2019-05-31,72.39
2019-06-03,72.6
2019-06-04,70.33
2019-06-05,70.19
2019-06-06,70.13
2019-06-10,73.28
2019-06-11,81.79
2019-06-12,80.45
2019-06-13,79.64
2019-06-14,77.8
2019-06-17,76.54
2019-06-18,76.92
2019-06-19,78.74
2019-06-20,85.81
2019-06-21,85.82
2019-06-24,87.9
2019-06-25,87.74
2019-06-26,86.66
2019-06-27,90.14
2019-06-28,90.79
2019-07-01,98.84
2019-07-02,100.84
2019-07-03,96.75
2019-07-04,95.93
2019-07-05,102.65
2019-07-08,99.87
2019-07-09,98.84
2019-07-10,99.27
2019-07-11,96.34
2019-07-12,98.42
2019-07-15,97.93
2019-07-16,96.42
2019-07-17,96.44
2019-07-18,93.84
2019-07-19,94.98
2019-07-22,96.29
2019-07-23,92.89
2019-07-24,92.34
2019-07-25,94.52
2019-07-26,94.09
2019-07-29,96.59
2019-07-30,95.74
2019-07-31,93.55
2019-08-01,91.87
2019-08-02,90.96
2019-08-05,89.79
2019-08-06,94.12
2019-08-07,91.72
2019-08-08,93.36
2019-08-09,90.86
2019-08-12,95.68
2019-08-13,95.14
2019-08-14,98.69
2019-08-15,98.82
2019-08-16,99.14
2019-08-19,100.74
2019-08-20,102.43
2019-08-21,100.69
2019-08-22,103.34
2019-08-23,102.94
2019-08-26,100.26
2019-08-27,105.22
2019-08-28,106.76
2019-08-29,109.84
2019-08-30,114.34
2019-09-02,114.73
2019-09-03,114.34
2019-09-04,111.15
2019-09-05,111.74
2019-09-06,112.85
2019-09-09,112.04
2019-09-10,110.09
2019-09-11,102.1
2019-09-12,104.39
2019-09-16,103.76
2019-09-17,104.38
2019-09-18,108.4
2019-09-19,107.76
2019-09-20,109.68
2019-09-23,107.69
2019-09-24,109.35
2019-09-25,109.38
2019-09-26,106.94
2019-09-27,106.64
2019-09-30,102.64
2019-10-08,105.6
2019-10-09,104.65
2019-10-10,103.83
2019-10-11,104.09
2019-10-14,103.7
2019-10-15,105.53
2019-10-16,102.97
2019-10-17,103.14
2019-10-18,100.14
2019-10-21,100.96
2019-10-22,101.84
2019-10-23,100.16
2019-10-24,97.37
2019-10-25,101.04
2019-10-28,102.89
2019-10-29,104.34
2019-10-30,103.79
2019-10-31,104.92
2019-11-01,106.54
2019-11-04,106.83
2019-11-05,107.12
2019-11-06,105.47
2019-11-07,106.01
2019-11-08,107.43
2019-11-11,105.56
2019-11-12,106.21
2019-11-13,107.46
2019-11-14,107.39
2019-11-15,106.17
2019-11-18,105.84
2019-11-19,106.34
2019-11-20,106.84
2019-11-21,106.5
2019-11-22,101.81
2019-11-25,101.54
2019-11-26,103.56
2019-11-27,104.33
2019-11-28,103.65
2019-11-29,100.39
2019-12-02,99.84
2019-12-03,98.88
2019-12-04,101.29
2019-12-05,101.0
2019-12-06,103.82
2019-12-09,103.33
2019-12-10,103.7
2019-12-11,101.66
2019-12-12,100.62
2019-12-13,102.36
2019-12-16,101.67
2019-12-17,103.09
2019-12-18,103.78
2019-12-19,102.7
2019-12-20,101.94
2019-12-23,100.98
2019-12-24,101.54
2019-12-25,100.94
2019-12-26,100.99
2019-12-27,101.84
2019-12-30,105.66
2019-12-31,105.85
2020-01-02,104.92
2020-01-03,103.39
2020-01-06,102.04
2020-01-07,102.21
2020-01-08,101.73
2020-01-09,103.61
2020-01-10,106.46
2020-01-13,112.5
2020-01-14,111.4
2020-01-15,113.64
2020-01-16,113.5
2020-01-17,111.39
2020-01-20,110.4
2020-01-21,105.46
2020-01-22,104.54
2020-01-23,99.0
2020-02-03,86.38
2020-02-04,87.34
2020-02-05,90.35
2020-02-06,91.99
2020-02-07,93.42
2020-02-10,93.97
2020-02-11,97.63
2020-02-12,97.33
2020-02-13,96.98
2020-02-14,96.27
2020-02-17,97.14
2020-02-18,96.23
2020-02-19,98.84
2020-02-20,102.99
2020-02-21,102.84
2020-02-24,99.94
2020-02-25,98.14
2020-02-26,96.94
2020-02-27,99.14
2020-02-28,93.44
2020-03-02,95.49
2020-03-03,97.21
2020-03-04,98.11
2020-03-05,106.04
2020-03-06,102.91
2020-03-09,99.14
2020-03-10,103.56
2020-03-11,102.74
2020-03-12,98.88
2020-03-13,95.44
2020-03-16,88.34
2020-03-17,85.2
2020-03-18,80.43
2020-03-19,74.95
2020-03-20,81.35
2020-03-23,77.35
2020-03-24,81.89
2020-03-25,86.84
2020-03-26,86.73
2020-03-27,88.65
2020-03-30,86.07
2020-03-31,88.04
2020-04-01,87.84
2020-04-02,90.03
2020-04-03,90.36
2020-04-07,96.98
2020-04-08,98.12
2020-04-09,97.82
2020-04-10,99.36
2020-04-13,97.84
2020-04-14,101.29
2020-04-15,100.75
2020-04-16,98.94
2020-04-17,101.66
2020-04-20,102.15
2020-04-21,99.31
2020-04-22,103.14
2020-04-23,103.93
2020-04-24,104.24
2020-04-27,105.54
2020-04-28,111.84
2020-04-29,108.34
2020-04-30,108.61
2020-05-06,111.05
2020-05-07,114.75
2020-05-08,115.74
2020-05-11,114.69
2020-05-12,115.74
2020-05-13,118.84
2020-05-14,119.14
2020-05-15,118.06
2020-05-18,124.03
2020-05-19,124.26
2020-05-20,123.69
2020-05-21,124.52
2020-05-22,117.09
2020-05-25,119.87
2020-05-26,120.65
2020-05-27,119.0
2020-05-28,119.0
2020-05-29,121.04
2020-06-01,131.43
2020-06-02,131.61
2020-06-03,131.08
2020-06-04,131.69
2020-06-05,132.93
2020-06-08,133.45
2020-06-09,135.45
2020-06-10,135.38
2020-06-11,132.91
2020-06-12,134.34
2020-06-15,129.84
2020-06-16,130.52
2020-06-17,128.72
2020-06-18,131.2
2020-06-19,138.41
2020-06-22,138.04
2020-06-23,143.02
2020-06-24,143.65
2020-06-29,142.54
2020-06-30,146.16
2020-07-01,157.02
2020-07-02,164.53
2020-07-03,163.76
2020-07-06,167.86
2020-07-07,176.93
2020-07-08,178.4
2020-07-09,178.76
2020-07-10,182.04
2020-07-13,193.24
2020-07-14,195.94
2020-07-15,198.99
2020-07-16,176.6
2020-07-17,180.43
2020-07-20,176.72
2020-07-21,180.62
2020-07-22,183.94
2020-07-23,185.11
2020-07-24,176.43
2020-07-27,179.14
2020-07-28,189.04
2020-07-29,190.02
2020-07-30,191.36
2020-07-31,192.54
2020-08-03,192.76
2020-08-04,190.84
2020-08-05,192.52
2020-08-06,186.06
2020-08-07,182.3
2020-08-10,180.98
2020-08-11,184.04
2020-08-12,181.51
2020-08-13,181.94
2020-08-14,187.94
2020-08-17,195.03
2020-08-18,195.61
2020-08-19,197.24
2020-08-20,191.48
2020-08-21,193.44
2020-08-24,200.04
2020-08-25,210.64
2020-08-26,211.69
2020-08-27,213.12
2020-08-28,215.54
2020-08-31,215.04
2020-09-01,211.28
2020-09-02,210.04
2020-09-03,213.68
2020-09-04,205.26
2020-09-07,201.93
2020-09-08,196.97
2020-09-09,192.04
2020-09-10,198.24
2020-09-11,202.92
2020-09-14,205.12
2020-09-15,205.37
2020-09-16,201.06
2020-09-17,197.69
2020-09-18,204.56
2020-09-21,199.94
2020-09-22,197.94
2020-09-23,194.36
2020-09-24,191.34
2020-09-25,192.24
2020-09-28,195.17
2020-09-29,194.77
2020-09-30,196.04
2020-10-09,202.61
2020-10-12,216.79
2020-10-13,217.31
2020-10-14,214.44
2020-10-15,213.95
2020-10-16,211.92
2020-10-19,211.22
2020-10-20,216.02
2020-10-21,216.81
2020-10-22,216.78
2020-10-23,211.67
2020-10-26,207.65
2020-10-27,208.54
2020-10-28,215.02
2020-10-29,225.04
2020-10-30,219.39
2020-11-02,220.74
2020-11-03,225.44
2020-11-04,228.04
2020-11-05,234.45
2020-11-06,234.34
2020-11-09,245.04
2020-11-10,247.84
2020-11-11,243.94
2020-11-12,242.69
2020-11-13,240.04
2020-11-16,248.04
2020-11-17,244.14
2020-11-18,238.76
2020-11-19,239.74
2020-11-20,243.51
2020-11-23,247.62
2020-11-24,246.83
2020-11-25,238.01
2020-11-26,235.62
2020-11-27,237.34
2020-11-30,229.04
2020-12-01,233.03
2020-12-02,235.59
2020-12-03,236.67
2020-12-04,242.23
2020-12-07,245.28
2020-12-08,247.04
2020-12-09,244.76
2020-12-10,242.71
2020-12-11,242.56
2020-12-14,248.19
2020-12-15,245.84
2020-12-16,249.37
2020-12-17,252.85
2020-12-18,251.9
2020-12-21,256.95
2020-12-22,257.42
2020-12-23,253.33
2020-12-24,250.36
2020-12-25,250.96
2020-12-28,260.99
2020-12-29,256.04
2020-12-30,261.92
2020-12-31,266.89
2021-01-04,273.09
2021-01-05,295.02
2021-01-06,303.34
2021-01-07,305.04
2021-01-08,292.04
2021-01-11,276.24
2021-01-12,285.04
2021-01-13,280.37
2021-01-14,264.44
2021-01-15,262.74
2021-01-18,259.59
2021-01-19,256.54
2021-01-20,259.89
2021-01-21,271.99
2021-01-22,270.6
2021-01-25,290.73
2021-01-26,280.82
2021-01-27,267.62
2021-01-28,261.04
2021-01-29,266.18
2021-02-01,267.33
2021-02-02,279.16
2021-02-03,283.79
2021-02-04,288.64
2021-02-05,294.8
2021-02-08,295.04
2021-02-09,304.54
2021-02-10,317.69
2021-02-18,308.54
2021-02-19,319.44
2021-02-22,288.1
2021-02-23,290.04
2021-02-24,268.12
2021-02-25,263.94
2021-02-26,255.04
2021-03-01,264.06
2021-03-02,255.74
2021-03-03,260.34
2021-03-04,241.35
2021-03-05,241.54
2021-03-08,219.54
2021-03-09,217.54
2021-03-10,227.64
2021-03-11,240.08
2021-03-12,239.49
2021-03-15,226.05
2021-03-16,237.45
2021-03-17,239.35
2021-03-18,245.43
2021-03-19,235.83
2021-03-22,234.54
2021-03-23,237.29
2021-03-24,235.84
2021-03-25,231.02
2021-03-26,240.99
2021-03-29,247.13
2021-03-30,248.5
2021-03-31,243.02
2021-04-01,248.12
2021-04-02,259.6
2021-04-06,259.8
2021-04-07,245.89
2021-04-08,248.12
2021-04-09,240.34
2021-04-12,236.03
2021-04-13,237.94
2021-04-14,238.82
2021-04-15,230.84
2021-04-16,236.84
2021-04-19,240.71
2021-04-20,242.79
2021-04-21,245.89
2021-04-22,246.23
2021-04-23,255.04
2021-04-26,250.04
2021-04-27,256.86
2021-04-28,260.64
2021-04-29,264.54
2021-04-30,260.04
2021-05-06,251.48
2021-05-07,247.14
2021-05-10,239.04
2021-05-11,250.49
2021-05-12,252.55
2021-05-13,251.04
2021-05-14,262.04
2021-05-17,272.23
2021-05-18,274.54
2021-05-19,277.83
2021-05-20,278.55
2021-05-21,271.64
2021-05-24,280.05
2021-05-25,298.07
2021-05-26,294.04
2021-05-27,293.22
2021-05-28,291.94
2021-05-31,290.16
2021-06-01,290.74
2021-06-02,286.88
2021-06-03,288.65
2021-06-04,290.34
2021-06-07,287.95
2021-06-08,272.99
2021-06-09,271.54
2021-06-10,278.09
2021-06-11,276.61
2021-06-15,274.3
2021-06-16,267.36
2021-06-17,269.26
2021-06-18,266.04
2021-06-21,271.91
2021-06-22,274.93
2021-06-23,265.98
2021-06-24,267.74
2021-06-25,274.96
2021-06-28,281.35
2021-06-29,273.59
2021-06-30,272.93
2021-07-01,273.24
2021-07-02,261.07
2021-07-05,256.14
2021-07-06,252.29
2021-07-07,259.63
2021-07-08,244.88
2021-07-09,244.9
2021-07-12,248.57
2021-07-13,253.62
2021-07-14,252.92
2021-07-15,258.45
2021-07-16,255.14
2021-07-19,258.51
2021-07-20,259.92
2021-07-21,258.84
2021-07-22,257.72
2021-07-23,248.83
2021-07-26,227.16
2021-07-27,208.77
2021-07-28,214.3
2021-07-29,212.67
2021-07-30,198.37
2021-08-02,212.07
2021-08-03,217.67
2021-08-04,212.12
2021-08-05,204.79
2021-08-06,203.62
2021-08-09,207.63
2021-08-10,226.52
2021-08-11,223.82
2021-08-12,215.54
2021-08-13,218.42
2021-08-16,218.32
2021-08-17,207.57
2021-08-18,206.62
2021-08-19,200.27
2021-08-20,184.0
2021-08-23,183.66
2021-08-24,187.62
2021-08-25,195.12
2021-08-26,184.79
2021-08-27,183.3
2021-08-30,184.62
2021-08-31,179.31
2021-09-01,185.33
2021-09-02,178.85
2021-09-03,183.51
2021-09-06,189.08
2021-09-07,189.59
2021-09-08,185.34
2021-09-09,184.95
2021-09-10,191.32
2021-09-13,185.41
2021-09-14,183.35
2021-09-15,176.12
2021-09-16,174.62
2021-09-17,179.57
2021-09-22,171.55
2021-09-23,172.04
2021-09-24,178.14
2021-09-27,198.19
2021-09-28,194.56
2021-09-29,196.3
2021-09-30,197.01
2021-10-08,205.84
2021-10-11,205.42
2021-10-12,206.96
2021-10-13,217.11
2021-10-14,217.62
2021-10-15,211.94
2021-10-18,192.94
2021-10-19,196.59
2021-10-20,197.56
2021-10-21,198.61
2021-10-22,202.65
2021-10-25,197.98
2021-10-26,198.28
2021-10-27,193.62
2021-10-28,192.91
2021-10-29,194.13
2021-11-01,182.56
2021-11-02,178.94
2021-11-03,176.75
2021-11-04,184.44
2021-11-05,187.93
2021-11-08,188.61
2021-11-09,186.39
2021-11-10,183.32
2021-11-11,184.13
2021-11-12,181.47
2021-11-15,182.32
2021-11-16,189.62
2021-11-17,189.13
2021-11-18,186.24
2021-11-19,190.22
2021-11-22,193.59
2021-11-23,192.42
2021-11-24,202.04
2021-11-25,200.57
2021-11-26,200.48
2021-11-29,202.35
2021-11-30,195.62
2021-12-01,198.18
2021-12-02,200.37
2021-12-03,207.07
2021-12-06,209.92
2021-12-07,211.62
2021-12-08,221.62
2021-12-09,228.62
2021-12-10,224.62
2021-12-13,227.6
2021-12-14,227.62
2021-12-15,221.42
2021-12-16,221.12
2021-12-17,212.78
2021-12-20,213.62
2021-12-21,209.27
2021-12-22,209.74
2021-12-23,214.63
2021-12-24,219.56
2021-12-27,213.83
2021-12-28,215.2
2021-12-29,203.32
2021-12-30,203.12
2021-12-31,200.28
2022-01-04,201.18
2022-01-05,201.37
2022-01-06,197.1
2022-01-07,195.28
2022-01-10,192.58
2022-01-11,190.98
2022-01-12,195.54
2022-01-13,186.52
2022-01-14,184.82
2022-01-17,186.46
2022-01-18,189.11
2022-01-19,188.42
2022-01-20,190.84
2022-01-21,194.88
2022-01-24,192.69
2022-01-25,185.98
2022-01-26,183.67
2022-01-27,181.02
2022-01-28,176.0
2022-02-07,173.24
2022-02-08,167.62
2022-02-09,173.6
2022-02-10,170.66
2022-02-11,171.89
2022-02-14,175.63
2022-02-15,177.42
2022-02-16,177.03
2022-02-17,175.06
2022-02-18,176.62
2022-02-21,176.82
2022-02-22,171.02
2022-02-23,173.82
2022-02-24,166.31
2022-02-25,168.1
2022-02-28,167.62
2022-03-01,170.81
2022-03-02,166.82
2022-03-03,159.69
2022-03-04,153.99
2022-03-07,143.62
2022-03-08,143.87
2022-03-09,140.5
2022-03-10,149.77
2022-03-11,149.39
2022-03-14,143.89
2022-03-15,134.77
2022-03-16,142.42
2022-03-17,145.86
2022-03-18,145.52
2022-03-21,143.33
2022-03-22,141.92
2022-03-23,143.56
2022-03-24,138.98
2022-03-25,134.81
2022-03-28,128.82
2022-03-29,126.8
2022-03-30,134.57
2022-03-31,132.68
2022-04-01,137.52
2022-04-06,137.63
2022-04-07,138.07
2022-04-08,138.21
2022-04-11,131.28
2022-04-12,141.5
2022-04-13,139.94
2022-04-14,149.19
2022-04-15,147.52
2022-04-18,144.8
2022-04-19,142.62
2022-04-20,143.52
2022-04-21,140.2
2022-04-22,143.05
2022-04-25,132.62
2022-04-26,136.12
2022-04-27,139.01
2022-04-28,143.47
2022-04-29,139.75
2022-05-05,139.16
2022-05-06,134.68
2022-05-09,132.4
2022-05-10,132.95
2022-05-11,135.13
2022-05-12,135.7
2022-05-13,134.56
2022-05-16,132.8
2022-05-17,133.77
2022-05-18,132.2
2022-05-19,131.14
2022-05-20,140.09
2022-05-23,137.05
2022-05-24,134.19
2022-05-25,135.07
2022-05-26,134.84
2022-05-27,135.57
2022-05-30,143.8
2022-05-31,149.02
2022-06-01,148.03
2022-06-02,147.37
2022-06-06,150.56
2022-06-07,151.74
2022-06-08,155.75
2022-06-09,153.63
2022-06-10,155.04
2022-06-13,150.13
2022-06-14,151.42
2022-06-15,154.9
2022-06-16,155.22
2022-06-17,158.8
2022-06-20,161.11
2022-06-21,159.28
2022-06-22,155.69
2022-06-23,158.02
2022-06-24,162.62
2022-06-27,170.62
2022-06-28,177.27
2022-06-29,172.65
2022-06-30,182.58
2022-07-01,183.65
2022-07-04,181.69
2022-07-05,179.26
2022-07-06,175.39
2022-07-07,172.24
2022-07-08,173.35
2022-07-11,170.03
2022-07-12,170.65
2022-07-13,173.75
2022-07-14,170.78
2022-07-15,170.55
2022-07-18,167.98
2022-07-19,169.55
2022-07-20,169.76
2022-07-21,167.35
2022-07-22,166.56
2022-07-25,168.73
2022-07-26,171.64
2022-07-27,168.75
2022-07-28,167.77
2022-07-29,159.05
2022-08-01,159.23
2022-08-02,156.31
2022-08-03,155.24
2022-08-04,157.43
2022-08-05,159.83
2022-08-08,158.56
2022-08-09,157.63
2022-08-10,154.65
2022-08-11,158.56
2022-08-12,159.35
2022-08-15,156.65
2022-08-16,155.88
2022-08-17,156.85
2022-08-18,154.08
2022-08-19,154.31
2022-08-22,152.15
2022-08-23,148.65
2022-08-24,147.89
2022-08-25,150.06
2022-08-26,150.75
2022-08-29,146.0
2022-08-30,144.68
2022-08-31,147.84
2022-09-01,144.21
2022-09-02,142.49
2022-09-05,139.67
2022-09-06,141.18
2022-09-07,139.59
2022-09-08,139.72
2022-09-09,142.11
2022-09-13,144.28
2022-09-14,143.05
2022-09-15,145.05
2022-09-16,141.73
2022-09-19,143.67
2022-09-20,146.44
2022-09-21,144.1
2022-09-22,139.55
2022-09-23,139.78
2022-09-26,142.76
2022-09-27,151.48
2022-09-28,150.25
2022-09-29,149.16
2022-09-30,149.88
2022-10-10,139.55
2022-10-11,139.24
2022-10-12,137.25
2022-10-13,134.22
2022-10-14,139.77
2022-10-17,138.3
2022-10-18,139.35
2022-10-19,135.15
2022-10-20,134.8
2022-10-21,132.8
2022-10-24,123.88
2022-10-25,122.77
2022-10-26,124.05
2022-10-27,117.75
2022-10-28,118.15
2022-10-31,114.15
2022-11-01,123.23
2022-11-02,124.27
2022-11-03,121.57
2022-11-04,130.65
2022-11-07,131.79
2022-11-08,128.14
2022-11-09,126.05
2022-11-10,126.41
2022-11-11,130.67
2022-11-14,130.95
2022-11-15,134.8
2022-11-16,134.86
2022-11-17,133.25
2022-11-18,134.26
2022-11-21,129.58
2022-11-22,130.88
2022-11-23,130.42
2022-11-24,128.46
2022-11-25,128.03
2022-11-28,128.3
2022-11-29,135.7
2022-11-30,137.51
2022-12-01,145.24
2022-12-02,143.71
2022-12-05,149.16
2022-12-06,156.05
2022-12-07,154.33
2022-12-08,155.41
2022-12-09,163.92
2022-12-12,159.0
2022-12-13,160.12
2022-12-14,164.73
2022-12-15,162.61
2022-12-16,163.17
2022-12-19,160.6
2022-12-20,153.16
2022-12-21,155.14
2022-12-22,160.15
2022-12-23,160.94
2022-12-26,159.25
2022-12-27,161.7
2022-12-28,160.83
2022-12-29,159.4
2022-12-30,161.34
2023-01-03,158.85
2023-01-04,159.27
2023-01-05,169.65
2023-01-06,171.11
2023-01-09,176.53
2023-01-10,175.89
2023-01-11,174.75
2023-01-12,174.04
2023-01-13,179.23
2023-01-16,187.17
2023-01-17,183.51
2023-01-18,186.45
2023-01-19,185.95
2023-01-20,189.37
2023-01-30,198.25
2023-01-31,189.65
2023-02-01,190.71
2023-02-02,193.16
2023-02-03,190.65
2023-02-06,182.35
2023-02-07,183.82
2023-02-08,180.2
2023-02-09,188.04
2023-02-10,185.35
2023-02-13,193.05
2023-02-14,189.89
2023-02-15,191.65
2023-02-16,191.44
2023-02-17,188.8
2023-02-20,193.6
2023-02-21,190.73
2023-02-22,188.15
2023-02-23,185.75
2023-02-24,181.75
2023-02-27,185.46
2023-02-28,185.07
2023-03-01,188.03
2023-03-02,186.89
2023-03-03,186.41
2023-03-06,185.23
2023-03-07,181.1
2023-03-08,179.95
2023-03-09,178.65
2023-03-10,175.89
2023-03-13,179.25
2023-03-14,175.93
2023-03-15,172.97
2023-03-16,171.85
2023-03-17,169.15
2023-03-20,166.55
2023-03-21,172.89
2023-03-22,172.42
2023-03-23,175.23
2023-03-24,173.67
2023-03-27,171.06
2023-03-28,173.15
