date,close
2019-09-17,834.75
2019-09-18,889.64
2019-09-19,885.74
2019-09-20,898.16
2019-09-23,889.74
2019-09-24,924.74
2019-09-25,914.74
2019-09-26,907.74
2019-09-27,915.49
2019-09-30,890.74
2019-10-08,907.84
2019-10-09,887.55
2019-10-10,895.74
2019-10-11,915.34
2019-10-14,920.74
2019-10-15,951.74
2019-10-16,910.74
2019-10-17,924.07
2019-10-18,916.53
2019-10-21,909.24
2019-10-22,911.54
2019-10-23,899.65
2019-10-24,891.01
2019-10-25,912.09
2019-10-28,919.03
2019-10-29,933.74
2019-10-30,924.54
2019-10-31,920.75
2019-11-01,925.74
2019-11-04,940.33
2019-11-05,939.74
2019-11-06,933.74
2019-11-07,942.11
2019-11-08,945.74
2019-11-11,939.74
2019-11-12,942.34
2019-11-13,964.74
2019-11-14,970.74
2019-11-15,965.64
2019-11-18,968.02
2019-11-19,973.06
2019-11-20,974.49
2019-11-21,972.04
2019-11-22,934.74
2019-11-25,922.8
2019-11-26,925.74
2019-11-27,930.69
2019-11-28,916.54
2019-11-29,869.74
2019-12-02,873.74
2019-12-03,858.74
2019-12-04,863.07
2019-12-05,870.54
2019-12-06,910.74
2019-12-09,899.44
2019-12-10,905.14
2019-12-11,899.72
2019-12-12,877.74
2019-12-13,903.74
2019-12-16,888.66
2019-12-17,910.72
2019-12-18,908.74
2019-12-19,898.14
2019-12-20,887.04
2019-12-23,890.04
2019-12-24,888.74
2019-12-25,874.44
2019-12-26,875.84
2019-12-27,903.74
2019-12-30,926.54
2019-12-31,923.74
2020-01-02,870.74
2020-01-03,819.3
2020-01-06,818.73
2020-01-07,835.27
2020-01-08,828.88
2020-01-09,843.44
2020-01-10,853.24
2020-01-13,865.01
2020-01-14,848.14
2020-01-15,852.87
2020-01-16,847.74
2020-01-17,848.24
2020-01-20,831.74
2020-01-21,816.04
2020-01-22,816.25
2020-01-23,793.54
2020-02-03,744.66
2020-02-04,778.75
2020-02-05,790.73
2020-02-06,811.74
2020-02-07,816.74
2020-02-10,807.23
2020-02-11,838.74
2020-02-12,838.01
2020-02-13,831.74
2020-02-14,828.74
2020-02-17,834.56
2020-02-18,824.74
2020-02-19,837.24
2020-02-20,858.74
2020-02-21,853.62
2020-02-24,827.92
2020-02-25,815.55
2020-02-26,814.44
2020-02-27,828.13
2020-02-28,797.74
2020-03-02,826.75
2020-03-03,853.74
2020-03-04,869.66
2020-03-05,911.74
2020-03-06,896.24
2020-03-09,854.75
2020-03-10,896.74
2020-03-11,899.26
2020-03-12,879.24
2020-03-13,852.77
2020-03-16,807.74
2020-03-17,785.84
2020-03-18,748.73
2020-03-19,736.74
2020-03-20,776.02
2020-03-23,759.74
2020-03-24,796.74
2020-03-25,820.84
2020-03-26,805.66
2020-03-27,816.24
2020-03-30,812.74
2020-03-31,851.74
2020-04-01,843.74
2020-04-02,885.74
2020-04-03,880.53
2020-04-07,900.69
2020-04-08,900.5
2020-04-09,899.24
2020-04-10,905.74
2020-04-13,903.04
2020-04-14,925.84
2020-04-15,930.34
2020-04-16,937.84
2020-04-17,966.74
2020-04-20,968.04
2020-04-21,940.74
2020-04-22,985.24
2020-04-23,993.0
2020-04-24,991.3
2020-04-27,1016.74
2020-04-28,1019.87
2020-04-29,1015.64
2020-04-30,1006.44
2020-05-06,1040.74
2020-05-07,1052.74
2020-05-08,1055.35
